Nome: ITAJAI
Codigo Estacao: A868
Latitude: -26.95083333
Longitude: -48.76194444
Altitude: 9.76
Situacao: Operante
Data Inicial: 2010-06-23
Data Final: 2025-06-27
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2022-12-07;0;1010,9;20,4;29,5;24;20,8;80,9;69;9,5;1,9;
2022-12-08;0;1008;19,6;28,3;23,6;18,8;79;66;8,2;1,6;
2022-12-09;0;1008;20,9;29;24,1;20,5;82,3;72;9;2;
2022-12-10;0;1009,1;20,7;29,1;24,8;22,1;78,3;66;6,7;1,5;
2022-12-11;,8;1008,3;21,4;28;24,5;23,1;83,1;75;6,7;1,2;
2022-12-12;0;1002,3;22;34,9;26,8;23;76,2;55;8,9;1,6;
2022-12-13;5;1005,7;16,9;28,2;23,2;20,8;69,3;46;8,9;1,8;
2022-12-14;0;1012,6;14,2;25,7;21,4;16,3;64,6;52;8,7;2,2;
2022-12-15;0;1011,7;16,4;27,4;22,2;16,9;71,5;50;8,9;2,1;
2022-12-16;,4;1008,1;18,7;27,3;22,3;20,1;80,3;63;11,5;1,3;
2022-12-17;9,6;1010,5;16,7;24,7;20,8;17,5;78,2;62;8,1;1,6;
2022-12-18;1,2;1014;17,6;22,8;20,2;18,7;85,3;68;9,8;1,6;
2022-12-19;89,4;1015,1;18,5;21,2;19,8;18,8;92,5;89;7,8;1,5;
2022-12-20;229,4;1014;18,4;21,3;19,6;18,2;92,7;88;9,2;1,7;
2022-12-21;11,2;1014,7;18,2;24,2;20,6;17,9;86,6;75;8,5;1,7;
2022-12-22;2;1015,3;17;25,3;21,3;17,9;77,1;58;8,5;2,2;
2022-12-23;,2;1015;17;25,7;20,9;16;79,4;63;10,7;2,3;
2022-12-24;,6;1015;18,7;24,5;21,6;19,7;84,2;71;7,8;1,9;
2022-12-25;3;1014,2;20;26;22,6;20,5;85,3;73;7,2;1,7;
2022-12-26;66,6;1011;20,6;28,6;23,6;20,5;84;71;9,9;1,3;
2022-12-27;0;1011,6;19,9;27,9;23,6;20,8;79,8;69;8,2;1,6;
2022-12-28;35,2;1008;20,2;28,2;22,6;19,4;86,4;78;11,4;1,7;
2022-12-29;1;1011,4;17,8;31,3;23,1;17,4;74;43;9,6;1,9;
2022-12-30;0;1015;17,4;27,2;22,9;18,4;71,8;59;8,5;2,2;
2022-12-31;0;1014,3;19,4;28,6;23,3;18,9;79,1;66;8,8;2,3;
2023-01-01;0;1013,3;21;28,2;24,9;21,5;79,8;67;8,8;2,2;
2023-01-02;0;1009,3;21,6;29,4;25,2;22,4;80,8;70;7,5;1,9;
2023-01-03;0;1005,9;21,2;31,1;24,5;22,9;81,9;69;12,2;1,5;
2023-01-04;25,4;1009,7;18,2;21,5;20,3;17,3;87,8;83;5;1;
2023-01-05;3;1013,7;17,4;27,3;21,7;17;78;55;8,5;2,2;
2023-01-06;,2;1017,5;17;26,7;21,6;16,8;76,1;57;10,6;2,4;
2023-01-07;2,2;1019,5;17,5;25,9;21,8;18,3;77,2;61;8,9;2,5;
2023-01-08;,4;1017,8;17,4;26,9;21,8;17;77;62;8,7;2,5;
2023-01-09;0;1015,3;17,6;27,4;22,3;17,4;75,8;57;8,2;2;
2023-01-10;0;1013,2;19;27,7;22,9;19,1;79,5;68;7,9;2,1;
2023-01-11;,2;1010,5;21,1;31,6;25;21,3;80;57;8,2;1,7;
2023-01-12;0;1007,7;21,9;31,6;25,4;21,9;81,4;64;8;1,6;
2023-01-13;0;1006,3;21,9;32,3;25,5;23,1;81,3;61;9,9;1,8;
2023-01-14;14,6;1007,8;21,4;33,5;24,7;20,8;82,7;58;7,1;2;
2023-01-15;4;1011,7;21,4;28,1;24;21,6;85,5;79;5,8;1,4;
2023-01-16;,4;1012,5;21,4;29,8;25,1;22,5;79,9;67;7,9;1,7;
2023-01-17;0;1014;21,6;28,2;24,9;22,8;81,9;74;6,9;1;
2023-01-18;0;1015,7;21,4;26,3;23,7;21,6;87,2;81;6,4;1,2;
2023-01-19;0;1015;21,6;28;24,5;21,5;84;74;7,8;1,7;
2023-01-20;0;1011,2;21,3;29,7;24,5;21;83,2;69;9,9;1,8;
2023-01-21;,2;1006,9;21,3;30;25,1;21,3;80,3;65;8,7;2,1;
2023-01-22;0;1005,1;21,9;27,9;25,1;22,4;82,5;74;5,7;1;
2023-01-23;0;1007,6;21,4;30,8;24,9;21,8;81,6;65;8,4;2;
2023-01-24;0;1008,1;19,4;32,8;24,3;18,4;76,1;43;7,6;2,2;
2023-01-25;0;1009,7;22;33,9;26,5;22,3;77,7;49;9,3;1,9;
2023-01-26;0;1011,6;20,4;30,9;26,1;22,4;72,5;43;9,2;2,3;
2023-01-27;0;1012,5;18,9;29,5;24,1;19,9;74,5;52;8,5;2,4;
2023-01-28;0;1012;20,6;31,8;25,5;21,2;75,1;53;8,3;2,3;
2023-01-29;5,2;1010;22,2;31,5;25,4;23,8;82,6;66;11,5;1,7;
2023-01-30;1;1008,6;21,4;28;23,9;21,4;86,3;74;5,3;1,3;
2023-01-31;,2;1008;22,2;29,5;24,9;21,9;85,5;72;6,3;1,1;
2023-02-01;,2;1009,2;22,3;33,8;25,7;21,9;82,4;55;9,9;1,5;
2023-02-02;0;1009,7;22,6;28,7;25,4;23,1;84,5;72;5,9;1,4;
2023-02-03;0;1006,1;22,6;31,2;25,1;22,5;86,3;70;9,2;1,1;
2023-02-04;,2;1007,3;21,5;32,3;25,5;22,4;79,3;55;8,2;1,8;
2023-02-05;0;1009,5;20,7;32,3;25,7;21,4;76;40;8,5;1,4;
2023-02-06;0;1010,6;19,6;32;24,9;19,7;73,8;44;9,5;2,1;
2023-02-07;0;1012,4;20,3;30,8;25;20,3;76,3;57;8,3;2;
2023-02-08;0;1012;21;30,7;25;20,9;79;64;13,2;2,4;
2023-02-09;0;1012,2;21,1;30,2;24,2;21,2;83,3;66;12,9;1,9;
2023-02-10;,2;1012,3;21,1;28,4;23,4;20,7;86,9;74;8;1,2;
2023-02-11;,4;1011,6;21,6;30,6;25,3;21,6;80,8;60;7,9;1,8;
2023-02-12;0;1010,7;21,8;31,6;25,6;21,5;80,2;62;8;2,3;
2023-02-13;0;1009,8;21,9;31,9;26,2;21,9;78,5;61;8;1,7;
2023-02-14;0;1007,4;22,4;32,4;26,1;22,1;80,8;64;7,6;1,3;
2023-02-15;0;1003,6;21,8;31,8;26;22,7;78,6;57;9;1,5;
2023-02-16;0;1002,5;21,2;27,9;23,5;21,1;86,7;78;5,8;1,5;
2023-02-17;,2;1002,6;21,6;29,7;25;22,4;81,9;67;6,6;1,1;
2023-02-18;3,4;1014,8;15,6;23,5;21;19,8;71,8;60;7,7;1,9;
2023-02-19;,8;1019,8;13,7;24,4;19,8;16,7;68,4;56;7,7;1,5;
2023-02-20;4,4;1014,2;19,1;23,2;21;18,7;88,9;81;4,1;1;
2023-02-21;14,2;1012,5;20,8;26,3;23,1;21,4;87,1;76;7,3;1,4;
2023-02-22;,4;1016,5;19,2;27;22,6;19,2;81,4;69;6,4;1,6;
2023-02-23;10,8;1016;20,2;25,9;22,2;21;88,7;79;7,7;1,1;
2023-02-24;38;1010,9;20,6;28;23,1;19,8;86,5;74;4,3;1,1;
2023-02-25;,2;1007,5;21,8;33,4;26,1;21,9;78,6;50;10,3;1,9;
2023-02-26;0;1011,4;20,8;32,8;24,8;21,7;79,6;52;8,1;1,3;
2023-02-27;19,6;1017,8;19;29;23,7;19,6;76,3;53;7,4;1,6;
2023-02-28;,2;1018,4;20;27,8;23,4;21,1;81,1;67;6;1,4;
2023-03-01;1;1015,2;20,2;25,2;22,8;21,3;85,5;76;5,7;1,3;
2023-03-02;0;1012,1;21,1;31,8;24,6;20,5;81,6;59;7,4;1,6;
2023-03-03;,4;1011,6;22,2;28,9;24,9;22,8;85,1;69;6,9;1,1;
2023-03-04;5;1010,2;21,3;30;23,5;22,1;87,8;73;17,4;1;
2023-03-05;9,6;1007,6;20,8;28,8;22,9;20,4;88,1;74;7,9;1,5;
2023-03-06;6,8;1007,1;21,1;28,7;23,4;21;87,4;72;8,9;1,6;
2023-03-07;1,8;1008,7;20,9;29,6;24;21;83;66;7,6;1,3;
2023-03-08;11,2;1010,4;21,7;29,8;25,1;21,1;81,8;65;5,9;1,6;
2023-03-09;,4;1012,5;21,2;30,5;24,9;21,5;80,5;62;6,1;1,9;
2023-03-10;,6;1013,6;21,5;26,7;24;22;85,8;74;5,3;1,2;
2023-03-11;10,8;1013,5;21,2;28,8;24,5;21;82,5;68;8,3;1,2;
2023-03-12;16,4;1014,9;21,5;28,5;24,1;21,7;85,4;72;9,4;1,7;
2023-03-13;24;1015,7;21,7;28;24,3;21,9;85,7;75;9,6;2;
2023-03-14;33;1015,8;21,7;28,4;24,7;22,1;83,8;72;8,9;1,9;
2023-03-15;3,6;1015,8;21,5;27,6;24,3;22,1;85,1;72;8,6;2,1;
2023-03-16;1,2;1015;20,9;28,7;24,1;21,1;82,8;69;7,8;1,7;
2023-03-17;9,4;1015,5;20,9;27,9;23,7;21,9;84,9;73;6,9;1,4;
2023-03-18;3,4;1014,8;19,8;28,6;23,1;19,7;82,5;64;7,1;1,6;
2023-03-19;0;1013,3;20,4;30,4;24;19,3;81;63;7,8;1,9;
2023-03-20;0;1011,6;21,7;34,7;25,6;22,5;80;44;14,5;1,4;
2023-03-21;7,4;1014,2;20,9;29,7;24,6;20,5;80,5;61;7,7;1,7;
2023-03-22;0;1016,7;21,8;30,3;25,5;22,5;80,3;67;7,8;1,8;
2023-03-23;150,6;1016,6;21,7;29;24,7;21,7;83,8;71;11,8;1,9;
2023-03-24;5,4;1014,1;21,4;29,5;24,5;21,3;83,2;70;7;1,5;
2023-03-25;0;1013,8;20,1;28,8;24,4;21,1;77,8;62;5,5;1,4;
2023-03-26;0;1010,9;21;32,1;25;22;79,4;49;8,9;1,9;
2023-03-27;2,8;1015,5;18,5;27,9;23,4;20,3;75,3;55;7,2;1,1;
2023-03-28;0;1015,7;17,8;25,8;22,1;18,1;77,3;65;7,5;1,6;
2023-03-29;,6;1013,4;20,8;29,5;23,8;21;83,5;69;10,1;1,5;
2023-03-30;23,2;1012,6;19,6;30,8;23,6;19,1;79,5;55;7,6;1,8;
2023-03-31;1,2;1012,3;20,2;28,4;23,7;20,3;81,5;66;7,7;1,6;
2023-04-01;0;1011,7;19;26,5;23,2;21,1;78,2;60;7,3;1,5;
2023-04-02;0;1016,1;14,4;26,7;20;14;71,3;50;6,9;1,6;
2023-04-03;0;1014,9;16,5;27,4;21,2;17,2;75,7;52;7,1;1,8;
2023-04-04;,2;1012,8;18,6;29,3;22,9;18,7;77,6;59;6,6;1,3;
2023-04-05;0;1014,6;18,5;27,1;22,1;18,3;80,4;64;8,3;1,5;
2023-04-06;,2;1016;17,6;22,9;21,1;20,1;80,5;72;6,1;1,1;
2023-04-07;14,4;1015,6;17,5;20,1;18,9;17,8;91,5;83;4,5;1;
2023-04-08;8,6;1016,9;18,2;23,8;20,3;18,2;88,2;77;5,3;1,1;
2023-04-09;1,2;1018,4;18,8;24,4;21,4;19,1;85,8;76;8,5;1,1;
2023-04-10;28,2;1018,6;19,5;25,2;21,8;20,1;87,1;78;7,2;1;
2023-04-11;1;1015,8;18,8;27,3;22;18,9;82,6;63;6,9;1,2;
2023-04-12;,2;1012;18,7;29,3;21,7;17,4;83,7;66;5,2;1,6;
2023-04-13;,2;1009,3;19,5;29,7;22,4;18,8;84,1;69;9,2;1,6;
2023-04-14;6,6;1012,6;18,8;22;20,7;20,2;88,6;84;6,7;1,2;
2023-04-15;8,8;1016,5;17,9;24;20,8;18,5;83,9;72;6;1,1;
2023-04-16;1,6;1014;18,9;24,2;21,1;18,7;87;80;5,4;1;
2023-04-17;9,8;1005,2;20;27,5;22,4;20,7;86,3;73;7,4;1,7;
2023-04-18;49,2;1003,4;17,8;21,8;19,6;18,1;89,4;84;5,4;,9;
2023-04-19;4,4;1005,4;13,8;24,2;18,9;15,2;75;41;14;2,7;
2023-04-20;0;1014,8;10;23,6;16,3;11;67,9;44;6,3;1,7;
2023-04-21;,2;1019,7;13,4;21;16,1;11,5;84,2;76;6,3;1,2;
2023-04-22;,8;1019,4;16,9;24,3;19,6;16,2;84,9;70;4,8;1;
2023-04-23;,6;1020;17,4;24,4;19,7;16,2;86,6;74;8,4;1,3;
2023-04-24;15,4;1020,4;18,6;22,7;20,3;18,6;89,9;84;6,3;,8;
2023-04-25;21,6;1018,1;18,4;25,3;20,6;18,2;87,3;74;5,2;1,2;
2023-04-26;,2;1012,7;18,2;26,4;20,4;17,5;87,7;73;6,4;1;
2023-04-27;,2;1011,8;17;26,5;20,3;16,4;81,9;58;7,2;1,5;
2023-04-28;0;1016,2;16,3;25,8;19,9;16,8;80,6;64;6;1;
2023-04-29;0;1018;16,7;24;19,7;15,4;83,1;71;6,6;1;
2023-04-30;,6;1016,9;17,9;26,1;20,6;16,8;85;69;6,3;1,3;
2023-05-01;,4;1014,5;18,7;27,5;21,8;18,9;83,2;61;6,9;1,3;
2023-05-02;0;1013,9;17,8;26,7;20,5;16,9;85,5;67;5,6;1;
2023-05-03;,2;1013,6;19;26,8;21,8;18,5;84,7;71;6;1,1;
2023-05-04;18,4;1014,2;20,6;27,2;23,2;21,2;85,8;76;4,6;,9;
2023-05-05;2,8;1017,4;20,5;26,6;22,8;20,4;86,5;78;5,4;1,1;
2023-05-06;,2;1017,2;21;27,1;23,4;21,6;86,3;75;6;1;
2023-05-07;,6;1015,4;20,9;25,8;23,3;21,7;86,6;78;5,7;1,5;
2023-05-08;,2;1014,3;21,1;27,5;23,4;21,8;87,6;78;5,7;,9;
2023-05-09;31,8;1017,2;17,3;22,3;20,1;19;84;70;4,8;,8;
2023-05-10;,2;1016,6;15,5;24,2;18,5;14,6;83,1;66;5,5;1,2;
2023-05-11;0;1015,3;13,1;22,6;17;13;78,8;57;5,6;1,3;
2023-05-12;0;1018,3;11,8;21,4;15,9;11,4;77,8;59;7,3;1,7;
2023-05-13;,2;1018,8;12;22,5;15,9;11,6;78,5;58;5,5;1,3;
2023-05-14;,2;1018,9;12;24,4;15,9;10,9;78,9;52;5,2;1,4;
2023-05-15;,2;1018,3;12,5;26,3;16,8;10,9;77,4;46;5;1,5;
2023-05-16;0;1018,5;12,7;24,1;16,7;12;78,7;55;5,3;1,3;
2023-05-17;,2;1020,2;13,2;23,4;16,9;12,9;79,8;58;4;,9;
2023-05-18;0;1020,8;12,9;23,1;15,9;12;83,2;65;5,8;1,5;
2023-05-19;,2;1019,3;13,7;24;16,7;12,7;82,9;64;6,7;1,7;
2023-05-20;0;1017,7;14,9;22,5;18,2;14,5;81,6;67;6,5;1,4;
2023-05-21;,2;1016,2;15,1;23,6;17,8;14,4;84,6;67;5;1,1;
2023-05-22;0;1016,8;15,9;20,4;17,7;16;89,3;85;4,3;,9;
2023-05-23;,2;1018,8;16,9;26,6;18,8;15,4;89,1;73;4,9;1,1;
2023-05-24;,2;1019,3;17,1;24,7;19,4;15,8;87,2;73;6,9;1,1;
2023-05-25;0;1019,4;18,2;24,5;20,2;16,8;87,9;79;6,3;1;
2023-05-26;0;1017,4;19;25,7;21,4;17,7;86,6;74;6,4;1;
2023-05-27;0;1015,4;19,1;25,7;21,4;18,8;87,2;75;5,1;,6;
2023-05-28;1,2;1018,8;15,9;20,6;18;18,5;88;80;8,3;1;
2023-05-29;14;1021,4;14,3;19,8;16,6;14,5;86,6;74;4,6;,7;
2023-05-30;0;1022,3;14,9;19,1;16,7;14,7;89;84;3,4;,5;
2023-05-31;,6;1019,6;15,9;24;18,2;15,8;86,5;69;5,2;1,2;
2023-06-01;,2;1019,8;15;24,6;17,4;14,2;86,4;67;5,3;1,1;
2023-06-02;,2;1019,8;14,5;24,6;16,7;13,1;87,3;66;5,6;,9;
2023-06-03;,2;1018,7;13,8;22,5;16,9;13,7;82,8;65;7,9;1,5;
2023-06-04;,2;1018,9;14,2;25,1;16,9;12;84,7;66;6;1,4;
2023-06-05;,2;1020;15,1;24,8;17,7;13,3;85,3;68;5,9;1,4;
2023-06-06;0;1020,3;15,9;23,4;18,3;14,3;86,1;74;4,8;,7;
2023-06-07;0;1019,4;15,6;24,7;18,5;14,6;83,8;64;8,5;1,2;
2023-06-08;,2;1018,5;14,8;25,8;17,3;12,8;85,6;62;5,2;1,4;
2023-06-09;,2;1015,2;15,8;26;18,6;14,7;84,4;61;6,1;1,6;
2023-06-10;,2;1012,6;15,8;28,1;19,4;14,1;80,8;53;6,9;1,5;
2023-06-11;0;1011,9;15;20,8;17,1;14,4;87,7;79;4,8;,6;
2023-06-12;36,2;1019,6;12,1;16,2;13,6;12,9;90,8;89;6,1;,5;
2023-06-13;7,6;1024,9;10,6;13;12,2;11,2;89,8;87;6;1,3;
2023-06-14;6,4;1022,4;13,1;16,7;14,6;11,9;90,8;88;5,7;1,4;
2023-06-15;12,2;1015,6;15,6;19,4;17;14,9;91,8;84;18,1;1,4;
2023-06-16;null;1013,6;11,4;22,3;null;13,9;65,7;51;14,6;4,5;
2023-06-17;0;1019,9;11,1;21,4;15,7;11;75,2;55;6,3;1,8;
2023-06-18;0;1023;7,9;18,7;12,6;8,1;74;49;5,5;1,3;
2023-06-19;0;1025,2;8,8;18,3;11,9;6,9;81,8;66;4,8;1,3;
2023-06-20;0;1022,5;11,2;20,5;15;12,2;78,5;59;7,7;1,6;
2023-06-21;0;1018,7;12,9;21,6;15,6;11,4;84,4;72;4,8;1,1;
2023-06-22;1,6;1015,6;15,7;23,2;18,1;14,9;86,5;76;4,7;,8;
2023-06-23;6,4;1014,5;16,5;19,2;18;16,5;91;87;9,3;1,4;
2023-06-24;1;1014;16;26,9;18,6;13,3;85,6;64;5,4;1,2;
2023-06-25;,2;1015,8;17,3;28,5;20,3;15,9;83,8;62;5,5;1,5;
2023-06-26;,2;1016,4;16,8;28,6;20;15,4;82,5;59;4,8;1,5;
2023-06-27;,2;1015,5;16;27,1;19,1;14,9;83;60;6,1;1,7;
2023-06-28;,2;1016;14,7;27;18,9;12,2;78,3;50;10,3;2,3;
2023-06-29;0;1023,6;12,1;18,8;16,6;15,8;75,3;61;5;,8;
2023-06-30;0;1023,8;12,9;18,9;15,8;13,4;83,3;74;3,5;,8;
2023-07-01;0;1020,5;14,7;23;17,3;13,9;85;73;5,1;,9;
2023-07-02;,2;1019,4;14,7;20,3;16,8;12,8;87,5;77;4,6;1;
2023-07-03;,2;1022,3;15;19,7;16,6;13,3;90,1;84;6,2;,8;
2023-07-04;5,6;1021,7;14,8;21,9;17,3;15,9;85,6;69;5,3;1,1;
2023-07-05;,2;1019,6;12,9;22,9;15,7;11,2;84,2;64;5,4;1,4;
2023-07-06;,2;1015,5;13,9;25,2;16,7;12;84;62;6,3;1,7;
2023-07-07;,2;1013,4;15,1;21,8;17,2;14,3;87,6;79;4,6;,9;
2023-07-08;7;1011,2;16,3;21,9;18,5;16,4;87,4;78;4,8;1;
2023-07-09;0;1017,1;14,8;20,3;18;16,1;81,3;73;4,6;,5;
2023-07-10;,2;1014,9;16,3;19,4;17,8;16,9;90,5;84;4,3;,5;
2023-07-11;17,2;1015,2;16;18,1;16,9;16,4;94,2;93;3,6;,6;
2023-07-12;39;null;null;20,3;null;16,3;94,5;91;7;null;
2023-07-13;null;null;null;20,9;null;null;57,8;48;25,6;null;
2023-07-14;0;1018,2;7,6;19,3;13,8;9,9;66,9;49;8,8;1,8;
2023-07-15;0;1020,1;10,1;18,3;12,7;8,5;84,5;73;4,2;1;
2023-07-16;,2;1016,9;11,9;22,9;15;10,4;82,8;59;6,6;1,4;
2023-07-17;0;1019,3;12,9;18,3;15,3;13,8;85,5;79;6,2;,9;
2023-07-18;2,2;1025,4;10;14;12,2;11,3;86,3;82;5,4;,7;
2023-07-19;2;1030,5;11;16,3;13,5;11,5;85,2;75;4,7;,8;
2023-07-20;1;1029,6;13,9;18,2;15,4;13,2;91;84;6,7;,6;
2023-07-21;12,4;1026,2;16,6;20,3;18;14,9;91,5;87;6,7;1,2;
2023-07-22;,4;1023;17,4;22,3;19,1;17,6;90;81;6,8;1,1;
2023-07-23;0;1021,7;17;25,7;19,6;16,3;85,6;70;5,1;,9;
2023-07-24;,2;1020,5;16,4;23,3;18,2;14,9;89,3;81;7,2;1,5;
2023-07-25;,2;1016,9;17,5;25,2;19,4;17,7;88,8;76;4,6;,9;
2023-07-26;0;1014,7;17,6;26,9;20,2;17,9;85,8;66;6,3;,9;
2023-07-27;0;1020;14,7;18,9;17;15,9;86,4;79;4,5;,9;
2023-07-28;3,2;1021,2;13,7;17,9;15,5;14,2;89,5;83;4,9;,7;
2023-07-29;null;1024,8;10,2;19,5;null;12,2;74,2;56;4,9;1,3;
2023-07-30;,2;1024,2;10,4;20,7;13,1;8,5;84,3;67;6,8;1,7;
2023-07-31;,2;1022,5;12,9;23,5;15,6;11;84,5;63;5,7;1,4;
2023-08-01;,2;1021,7;13,8;23,5;16;12,5;87,3;69;5,9;1,4;
2023-08-02;0;1018,4;15,3;24,2;17,7;13,7;86,3;73;5,2;1,4;
2023-08-03;,2;1017,2;15,3;28,5;18,6;12,9;82,9;54;6,1;1,7;
2023-08-04;0;1018,1;16,2;24,7;19,2;16,1;83,2;64;6,1;1,1;
2023-08-05;,2;1018,5;16,2;24,9;18,7;14,3;85,5;73;5,8;1,5;
2023-08-06;,2;1017,9;16,6;24,3;19,7;17,9;82,8;67;5,8;1,4;
2023-08-07;0;1016;16,9;28,4;19,3;15,9;86,1;66;10,4;1,8;
2023-08-08;6,8;1026,1;12,4;18,8;17;15,7;74,7;65;7,9;1,7;
2023-08-09;7;1023,1;14,5;17,7;16,1;14,1;90;75;8,3;2;
2023-08-10;null;null;null;19,9;null;16,5;null;92;null;null;
2023-08-11;null;null;null;21,9;null;null;null;79;null;null;
2023-08-12;null;null;null;19,2;null;null;null;86;null;null;
2023-08-13;null;null;null;14,7;null;null;81,3;77;3,4;null;
2023-08-14;null;null;null;20,7;null;12,5;80,7;71;5,6;null;
2023-08-15;0;1020,5;15;23,6;17,8;13,8;84;69;6,9;1,1;
2023-08-16;,4;1019,8;17,4;23,4;19,7;17,5;87;77;5,3;1,4;
2023-08-17;,2;1014,7;18,6;25,5;20,7;19,1;88;77;6;1,3;
2023-08-18;0;1006,3;19,1;28,4;21,9;18,7;84,5;68;9,3;2,2;
2023-08-19;12,6;1009;14,8;21,8;17,7;16,2;83;73;15,7;1,9;
2023-08-20;0;1010,5;14,9;23,8;18,5;14,8;79,7;68;6,2;1,2;
2023-08-21;0;1009,6;16,3;26;19,2;15,7;83,8;68;8,8;1,7;
2023-08-22;0;1007,6;16,5;24,7;18,8;14,5;87,2;76;6,8;1,2;
2023-08-23;,2;1001,7;18,8;30,8;22,4;18;81,5;60;7,5;1,8;
2023-08-24;0;1005,7;16,8;24,5;19,6;17,7;84;70;9,6;1,5;
2023-08-25;22,4;1014,7;11,5;15,9;14,1;12,7;84,5;79;9,1;1,4;
2023-08-26;2,6;1019,3;8,1;18,9;14,2;11,5;68,2;44;7,9;1,2;
2023-08-27;0;1022,7;8,4;17,5;12,6;8,7;76,2;62;7;1,5;
2023-08-28;0;1024,1;8,2;16,9;12,6;7,5;75,4;62;4,9;,8;
2023-08-29;0;1022,6;11,3;18,5;14,7;11,5;80,5;69;4,6;1,4;
2023-08-30;3,4;1017,4;15,1;22,5;17,4;14,6;86,7;74;7,7;1,8;
2023-08-31;0;1017,5;16;26,9;19,3;16,1;81,8;58;6,4;1,7;
2023-09-01;0;1017,8;14,9;22;17,7;15,1;84;74;7,6;1,6;
2023-09-02;,6;1013,4;15,9;19,7;17,6;15,6;90;83;5,6;,9;
2023-09-03;4,4;1010,9;17,8;25;19,5;17,3;90,2;81;7,7;1,6;
2023-09-04;0;1007,6;19,6;26,5;21,5;18,9;89;78;10,3;,6;
2023-09-05;9;1016,6;16,2;23,8;20,9;19,4;75;61;8;1,7;
2023-09-06;0;1026,3;11,9;19,6;17,1;14,5;71,5;66;5,7;1,2;
2023-09-07;3,4;1022,7;15,4;21,5;18,5;16,1;82,2;72;11,2;3;
2023-09-08;0;1015;17,3;24,8;20,5;18,6;82,3;69;8,2;1,4;
2023-09-09;,2;1014,7;17,3;23,6;19,4;17,4;87,7;77;7,9;1,4;
2023-09-10;1,6;1018,9;16,7;21,5;19,1;17,9;86,3;79;5,6;1,1;
2023-09-11;0;1015,5;17,5;25,9;20,1;17,4;85,2;71;7,3;1,4;
2023-09-12;0;1012,7;18,8;28,3;21,7;19,6;83,7;71;9,6;1,7;
2023-09-13;0;1008,6;17,5;24;19,9;17,1;86,5;77;6,3;,9;
2023-09-14;5;1012,8;12,9;22,9;18,5;15,9;71,2;46;10;2,2;
2023-09-15;0;1019,4;10,4;19,9;14,6;9,4;76,8;60;7,2;1,5;
2023-09-16;0;1015,4;14,3;24,5;18,6;15;76,7;60;8,9;1,8;
2023-09-17;0;1012,9;17;31,3;21;16,4;79,5;51;6,9;1,7;
2023-09-18;0;1011,9;18,9;31,2;22,5;17,6;81;59;7,1;1,6;
2023-09-19;0;1014,9;19;28,5;22,8;18,8;79,6;62;7,8;1,1;
2023-09-20;8;1016,1;19,6;27,6;22,5;20;83,8;67;6,1;1,6;
2023-09-21;0;1014,4;18,9;26,6;22,1;20,5;82,4;69;8,1;1,4;
2023-09-22;0;1011,5;19,4;28,9;22,3;20,5;84,1;62;14,1;,9;
2023-09-23;7;1011,9;19,6;24,8;21,6;20;88,5;81;7,1;,7;
2023-09-24;0;1008;19,8;32;22,6;18,2;84,6;68;10;1,6;
2023-09-25;4,2;1012,8;17,6;21,8;20;19,6;85,9;79;9;,9;
2023-09-26;null;null;null;21,2;null;18,4;92,7;90;7,4;null;
2023-09-27;null;null;null;22,6;null;null;86,8;77;9,2;null;
2023-09-28;null;null;null;22,1;null;12;71,5;58;11,2;null;
2023-09-29;3;1019,9;15,6;20,7;18,4;16,1;83,9;76;10,6;2,3;
2023-09-30;8,6;1016,5;17,4;20,3;null;18,2;89,8;83;5,2;1,1;
2023-10-01;null;null;null;22,3;null;null;81,6;77;6,4;null;
2023-10-02;0;1012,4;13,3;19,4;17;16;78,8;73;6,6;1,2;
2023-10-03;null;null;null;20,8;null;14,8;78,1;71;5,8;null;
2023-10-04;null;null;null;19,2;null;17;89,6;82;7,9;null;
2023-10-05;null;null;null;19,4;null;null;null;85;null;null;
2023-10-06;null;null;null;21,7;null;null;86,8;83;3,9;null;
2023-10-07;null;null;null;20,4;null;18,4;null;90;null;null;
2023-10-08;null;null;null;19,6;null;null;null;94;null;null;
2023-10-09;null;null;null;23,7;null;null;81,9;76;8,8;null;
2023-10-10;,6;1018,7;16;23,3;19,5;17,1;80,4;68;7;1,2;
2023-10-11;,6;1012,7;17,9;25,8;21,3;18,4;81,4;68;7,8;1,9;
2023-10-12;54,8;null;null;21;null;18,3;91,6;87;8,1;null;
2023-10-13;null;null;null;18;null;null;73,2;70;5,5;null;
2023-10-14;null;null;null;19,8;null;null;77,8;68;7,1;null;
2023-10-15;null;1021,3;15,8;21,6;null;16;82,6;74;6,6;1,9;
2023-10-16;null;null;null;21,4;null;17,8;90,2;86;6,8;null;
